tender_id,lot_number,bid_number,bid_iswinning,tender_country,tender_awarddecisiondate,tender_contractsignaturedate,tender_biddeadline,tender_proceduretype,tender_supplytype,tender_publications_notice_type,tender_publications_firstcallfor,notice_url,source,tender_publications_award_type,tender_publications_firstdcontra,tender_publications_lastcontract,buyer_masterid,buyer_id,buyer_city,buyer_postcode,buyer_country,buyer_geocodes,buyer_name,buyer_buyertype,buyer_mainactivities,tender_addressofimplementation_c,tender_addressofimplementation_n,bidder_masterid,bidder_id,bidder_country,bidder_geocodes,bidder_name,bid_priceUsd,bid_price,bid_pricecurrency,bidder_previousSanction,bidder_hasSanction,sanct_startdate,sanct_enddate,sanct_name,lot_productCode,lot_localProductCode_type,lot_localProductCode,title,bids_count,tender_estimatedpriceUsd,tender_estimatedprice,ten_est_pricecurrency,ind_nocft_val,ind_nocft_type,ind_singleb_val,ind_singleb_type,ind_taxhav2_val,ind_taxhav2_type,ind_corr_decp_val,ind_corr_decp_type,ind_corr_proc_val,ind_corr_proc_type,ind_corr_submp_val,ind_corr_submp_type,ind_corr_ben_val,ind_corr_ben_type,ind_csh_type,ind_tr_buyer_name_val,ind_tr_buyer_name_type,ind_tr_title_val,ind_tr_tender_title_type,ind_tr_bidder_name_val,ind_tr_bidder_name_type,ind_tr_tender_supplytype_val,ind_tr_tender_supplytype_type,ind_tr_bid_price_val,ind_tr_bid_price_type,ind_tr_impl_val,ind_tr_impl_type,ind_tr_proc_val,ind_tr_proc_type,ind_tr_bids_val,ind_tr_bids_type,ind_tr_aw_date2_val,ind_tr_aw_date2_type
1ffb2622-ef60-4280-9226-4252cc987fda,1,1,true,MT,2017-10-25,,,OPEN,WORKS,,,,http://ted.europa.eu,CONTRACT_AWARD,2017-10-27,http://ted.europa.eu/udl?uri=TED:NOTICE:427099-2017:TEXT:EN:HTML,c473bc76-ac53-4ee7-9d46-b857369568a5,,Valletta,VLT,MT,"[""MT000""]",Ministry for Justice Culture and Local Government MPU,NATIONAL_AUTHORITY,"[""GENERAL_PUBLIC_SERVICES""]",,"[""""]",50a9d442-c4be-42bb-9b4d-d26b5d676e15,,MT,"[""""]",Vaults Co. Ltd.,319586.59,222555,EUR,false,false,,,,"45422100,",CPV2008,"45422100,",Contract,2,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
200ea71f-d4e5-455b-babf-d5fd258d7e77,1,1,true,MT,2015-07-30,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2015-10-02,http://ted.europa.eu/udl?uri=TED:NOTICE:346177-2015:TEXT:EN:HTML,3b6fae82-0ed6-4cbd-9e52-d88ad134d945,MT25645419,Floriana,FRN 1600,MT,"[""MT001""]",Department of Contracts,NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",5547e722-dbe9-410c-86fb-37598e1fb9ed,,MT,"[""""]",Idea Management Consulting Services Ltd,610654.44,459021,EUR,false,false,,,,"80000000,80400000,",CPV2008,"80000000,80400000,",A Train the Trainer Programme for a Learning Outcomes Framework Approach.,3,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
20212ee7-6b33-47c4-8670-1fef2d82c592,1,1,true,MT,2011-01-25,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2011-01-28,http://ted.europa.eu/udl?uri=TED:NOTICE:029851-2011:TEXT:EN:HTML,a6931f4d-51d3-4f3f-a569-03344f9de3a3,,Floriana,FRN 1600,MT,"[""MT001""]","Centre for Policy, Research and Training",NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",b3e6d6d5-4a01-4703-a65b-873eb577a790,,MT,"[""""]",The Knowledge Catalysts Consortium (D-Consulta Ltd and Ixion Holdings Ltd) c/o DConsulta Ltd,689132.38,520000,EUR,false,false,,,,"80521000,",CPV2008,"80521000,",CT 3028/2010.,5,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
202790ea-d579-4b71-9c5c-5a3ad6487b4c,1,1,true,MT,2010-02-12,,2009-05-19,OPEN,SUPPLIES,CONTRACT_NOTICE,2009-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CN_2009.csv,http://data.europa.eu/,CONTRACT_AWARD,2010-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CAN_2010.csv,16090998-c0d2-4ae9-8368-720aab61bb23,,Gwardamangia,PTA 1010,MT,"[""MT001""]",Government Pharmaceuticals Services,NATIONAL_AUTHORITY,"[""HEALTH""]",MT,"[""MT001""]",5c526c7d-2363-49c2-808e-d0c42f7c7ee7,,MT,"[""""]",E J Busutill Ltd,165715.88,126741,EUR,false,false,,,,"33614000,",CPV2008,"33614000,",,1,302841.63,231616,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,100,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,0,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,100,TRANSPARENCY_IMP_LOC_MISSING,0,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
2038605a-0dc2-4fa8-83c6-bb346569cf74,1,1,true,MT,2017-05-25,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2017-05-30,http://ted.europa.eu/udl?uri=TED:NOTICE:204288-2017:TEXT:EN:HTML,3b6fae82-0ed6-4cbd-9e52-d88ad134d945,MT25645419,Floriana,FRN 1600,MT,"[""MT001""]",Department of Contracts,NATIONAL_AUTHORITY,"[""OTHER""]",MT,"[""MT000""]",b1b80eec-fd90-4144-891a-5709840b33f5,,MT,"[""MT000""]",Malta Marine Monitoring Consortium,2547445,1774000,EUR,false,false,,,,"71900000,",CPV2008,"71900000,",Contract,2,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,100,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
207a1703-3068-4221-85c6-21ea6b97bf35,1,1,true,MT,2020-05-06,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2020-05-07,http://ted.europa.eu/udl?uri=TED:NOTICE:212991-2020:TEXT:EN:HTML,b660831f-1dc6-4d76-b960-936f228372e6,,Floriana,VLT2000,MT,"[""MT000""]",Ministry for Education and Employment,NATIONAL_AUTHORITY,"[""EDUCATION""]",,"[""""]",e35821a8-d1c5-48a0-b48a-9ce2c565daca,22037421,MT,"[""""]",Jeremy Besancon,198055.42,135480,EUR,false,false,,,,"71351914,",CPV2008,"71351914,",Contract,1,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
2080e3b3-3070-4743-871b-ef3699b0ea2f,1,1,true,MT,2017-05-09,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2017-05-11,http://ted.europa.eu/udl?uri=TED:NOTICE:177661-2017:TEXT:EN:HTML,3b6fae82-0ed6-4cbd-9e52-d88ad134d945,MT25645419,Floriana,FRN 1600,MT,"[""MT001""]",Department of Contracts,NATIONAL_AUTHORITY,"[""OTHER""]",MT,"[""MT000""]",4ccb8abe-f5a4-41cf-8ad4-d67e81d0f951,,MT,"[""MT000""]",P8-1-JV,1084171.9,755000,EUR,false,false,,,,"71222000,",CPV2008,"71222000,",Contract,1,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,100,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
20ba961e-3fc4-4192-89af-a6f65cf9b96d,1,1,true,MT,2019-04-01,,2018-09-28,OPEN,SERVICES,CONTRACT_NOTICE,2018-08-25,http://ted.europa.eu/udl?uri=TED:NOTICE:371706-2018:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2019-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:465364-2019:TEXT:EN:HTML,7ae61202-aa64-4c04-a9a4-0be42b9d45be,,Valletta,,MT,"[""""]",European Asylum Support Office (EASO),EUROPEAN_AGENCY,"[""OTHER""]",,"[""""]",c99ca0c9-1361-4b7b-a036-1b327f2e01ea,,ES,"[""""]",Seprotec Traduccion e Interpretaccion SL,6128198,4192000,EUR,false,false,,,,"79540000,",CPV2008,"79540000,","Framework Contract for the Provision of Interpretation and/or Cultural Mediation Services for EASO Operations in France, Malta, Portugal and Spain",3,138462048,94715100,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,100,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
20ba961e-3fc4-4192-89af-a6f65cf9b96d,2,1,true,MT,2019-01-28,,2018-09-28,OPEN,SERVICES,CONTRACT_NOTICE,2018-08-25,http://ted.europa.eu/udl?uri=TED:NOTICE:371706-2018:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2019-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:465364-2019:TEXT:EN:HTML,7ae61202-aa64-4c04-a9a4-0be42b9d45be,,Valletta,,MT,"[""""]",European Asylum Support Office (EASO),EUROPEAN_AGENCY,"[""OTHER""]",,"[""""]",84a1bf98-285f-4b17-a122-6a085ba99850,,IT,"[""""]",ITC Interpreti e Traduttori in Cooperativa,58475176,40000000,EUR,false,false,,,,"79540000,",CPV2008,"79540000,",Framework Contract for the Provision of Interpretation and/or Cultural Mediation Services for EASO Operations in Italy,4,138462048,94715100,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,100,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
20ba961e-3fc4-4192-89af-a6f65cf9b96d,3,1,true,MT,2019-09-03,,2018-09-28,OPEN,SERVICES,CONTRACT_NOTICE,2018-08-25,http://ted.europa.eu/udl?uri=TED:NOTICE:371706-2018:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2019-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:465364-2019:TEXT:EN:HTML,7ae61202-aa64-4c04-a9a4-0be42b9d45be,,Valletta,,MT,"[""""]",European Asylum Support Office (EASO),EUROPEAN_AGENCY,"[""OTHER""]",,"[""""]",ccef33da-f37e-4ad5-afb7-8fca3b4b4627,,ES,"[""""]",Seprotec Traduccion e Interpretaccion SL,53431.691,36550,EUR,false,false,,,,"79540000,",CPV2008,"79540000,",Framework Contract for the Provision of Remote Interpretation Services,3,138462048,94715100,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,100,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
20dcea3c-ed2f-4dad-931b-89619ad13abe,1,1,true,MT,2010-05-19,,,OPEN,SERVICES,,,,http://data.europa.eu/,CONTRACT_AWARD,2010-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CAN_2010.csv,0fba2c35-3553-4e4a-9bc6-45b289011772,,Marsa,MRS 1817,MT,"[""MT001""]",Marsa Local Council,OTHER,"[""GENERAL_PUBLIC_SERVICES""]",MT,"[""MT000""]",74381a99-2607-48de-8be1-cd927794fcc7,,MT,"[""""]",Paul Deguara,81243.813,62136,EUR,false,false,,,,"90000000,90511000,",CPV2008,"90000000,90511000,",,1,351231.47,268625,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,0,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,100,TRANSPARENCY_IMP_LOC_MISSING,0,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
2110909d-655e-4578-887b-eaed58fa32a4,1,1,true,MT,2019-04-05,,2018-12-17,OPEN,WORKS,CONTRACT_NOTICE,2018-11-23,http://ted.europa.eu/udl?uri=TED:NOTICE:516138-2018:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2019-06-18,http://ted.europa.eu/udl?uri=TED:NOTICE:281479-2019:TEXT:EN:HTML,ae371037-323c-4a06-bb48-cfc67e3dbd04,,Tigne Point Sliema,TP01,MT,"[""""]",Malita Investments plc,OTHER,"[""GENERAL_PUBLIC_SERVICES""]",,"[""""]",1aa34c03-0a5c-4867-83f5-3bca498e3102,,MT,"[""""]",Amici Projects Ltd,1719797.3,1176429,EUR,false,false,,,,"41000000,",CPV2008,"41000000,","Invitation to Tender for the Construction of 24 Apartments and 16 Garages at Triq Nazzareno Mifsud, Triq Nikol Magri and Triq San Gwakkin, Qrendi, Malta",3,,,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
211aac4b-3e94-4f61-abb6-64115bf09b59,1,1,true,MT,2012-05-25,,,OPEN,SUPPLIES,,,,http://ted.europa.eu,CONTRACT_AWARD,2012-06-07,http://ted.europa.eu/udl?uri=TED:NOTICE:177500-2012:TEXT:EN:HTML,879b2fd8-ae3e-4ee9-a788-68b68d3a872a,,Valletta,MSD 2090,MT,"[""MT001""]",Health Division,NATIONAL_AUTHORITY,"[""HEALTH""]",,"[""""]",872f8167-5e55-4c88-97ea-7ab5ce22071d,,MT,"[""""]",TrioMed Ltd,433360.53,327608,EUR,false,false,,,,"33111650,",CPV2008,"33111650,",CT 2174/2010.,4,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
21279a14-5d3a-482f-afd9-e8aca18f3908,1,1,true,MT,2012-10-31,,2012-04-26,OPEN,SUPPLIES,CONTRACT_NOTICE,2012-03-01,http://ted.europa.eu/udl?uri=TED:NOTICE:068450-2012:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2012-11-24,http://ted.europa.eu/udl?uri=TED:NOTICE:372977-2012:TEXT:EN:HTML,dc7ba4d7-eaeb-45a8-b63b-f78e825c4a3d,,Gwardamangia,PTA 1010,MT,"[""MT001""]",Central Procurement and Supplies Unit,NATIONAL_AUTHORITY,"[""HEALTH""]",,"[""""]",e1fe6f0d-23d5-4044-b4fe-eeb11d5ea0fe,,MT,"[""MT000""]",Drugsales Ltd,,,,false,false,,,,"33169000,",CPV2008,"33169000,",CT 2018/2012.,2,,,,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,100,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,0,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
21281b39-c0f0-46bd-80a2-9158542206e5,1,1,true,MT,2019-03-29,,,NEGOTIATED_WITH_PUBLICATION,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2019-04-16,http://ted.europa.eu/udl?uri=TED:NOTICE:176812-2019:TEXT:EN:HTML,8e927172-df5b-4de5-b999-4e926722dba1,,Malta,,MT,"[""""]",EASO,EUROPEAN_AGENCY,"[""OTHER""]",,"[""""]",d7873754-b192-4c23-b4ee-98bfe0423cab,,MT,"[""""]",Vodafone Malta Ltd,2210361.5,1512000,EUR,false,false,,,,"64200000,",CPV2008,"64200000,",Provision of mobile communication services and equipment for EASO Malta,1,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,0,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
214477b5-d646-46b4-9dfd-a5d61dd97455,1,1,true,MT,,,2016-01-11,OPEN,SERVICES,CONTRACT_NOTICE,2015-12-01,http://ted.europa.eu/udl?uri=TED:NOTICE:422005-2015:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2016-05-07,http://ted.europa.eu/udl?uri=TED:NOTICE:158905-2016:TEXT:EN:HTML,9ca37b7a-87b2-4d92-b389-6f4ad3df17a4,,Valletta,VLT 2000,MT,"[""""]",Department for Local Government,NATIONAL_AUTHORITY,"[""GENERAL_PUBLIC_SERVICES""]",,"[""""]",1c5a05b9-f3bc-41fe-9dcf-4e5005ebac97,,MT,"[""""]",All Clean Services Ltd,,,,false,false,,,,"90919200,",CPV2008,"90919200,",Tender for Environmentally Friendly General Cleaning Services at The Department for Local Government.,3,,,,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,0,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
